ID,time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),showers (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_mid (%),cloud_cover_low (%),visibility (m),evapotranspiration (mm),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (m/s),wind_speed_80m (m/s),wind_speed_120m (m/s),wind_speed_180m (m/s),wind_direction_10m (°),wind_direction_80m (°),wind_direction_120m (°),wind_direction_180m (°),wind_gusts_10m (m/s),temperature_80m (°C),temperature_120m (°C),temperature_180m (°C),cloud_cover_high (%),uv_index (),uv_index_clear_sky (),sunshine_duration (s),wet_bulb_temperature_2m (°C),freezing_level_height (m),boundary_layer_height (m),region,weather_category,precipitation_probability (%)
region 4_2025-12-19_02,2025-12-19 02:00:00,23.0,90.0,21.3,27.2,0.0,0.0,0.0,0.0,0.0,3.0,1006.9,988.5,100.0,30.0,0.0,24140.0,0.01,0.0,0.28,,1.36,1.84,2.68,261.0,253.0,241.0,243.0,4.0,23.9,23.4,22.8,100.0,0.0,0.0,0.0,21.7,5000.0,180.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_02,2025-12-19 02:00:00,24.8,86.0,22.3,29.6,0.0,0.0,0.0,0.0,0.0,3.0,1006.3,1000.9,,32.0,22.0,24140.0,0.01,0.0,0.44,0.4,1.75,2.88,4.14,360.0,294.0,290.0,290.0,1.2,25.3,24.9,24.4,100.0,0.0,0.0,,22.9,5040.0,110.0,region 5,Rain shower slight,0
region 6_2025-12-19_02,2025-12-19 02:00:00,27.0,81.0,23.5,30.7,0.0,0.0,0.0,0.0,0.0,3.0,1006.2,1003.8,100.0,19.0,43.0,24140.0,0.17,0.04,0.68,3.97,4.81,5.45,6.09,319.0,317.0,316.0,312.0,6.2,25.9,25.3,24.6,100.0,0.0,0.0,0.0,24.4,5050.0,215.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_02,2025-12-19 02:00:00,26.4,,23.1,31.2,0.0,0.0,0.0,0.0,0.0,3.0,1006.2,998.5,100.0,0.0,27.0,22360.0,0.02,0.0,0.62,1.39,3.5,4.39,5.09,339.0,323.0,319.0,317.0,3.1,27.2,26.8,26.1,100.0,0.0,0.0,0.0,24.0,5060.0,25.0,region 7,Rain shower slight,0
region 8_2025-12-19_02,2025-12-19 02:00:00,23.8,94.0,22.8,28.9,0.0,0.0,0.0,0.0,0.0,3.0,1006.6,995.3,100.0,31.0,3.0,24140.0,-0.0,0.0,0.18,0.58,1.13,1.56,2.33,211.0,225.0,230.0,239.0,3.3,24.3,24.0,23.6,100.0,0.0,0.0,0.0,23.0,5010.0,135.0,region 8,Thunderstorm no hail,0
region 1_2025-12-19_03,2025-12-19 03:00:00,20.8,92.0,19.4,23.5,0.0,0.0,0.0,0.0,0.0,1.0,1006.8,963.7,37.0,3.0,15.0,24140.0,0.01,0.0,0.2,1.56,2.94,3.14,3.44,320.0,305.0,301.0,296.0,3.7,22.6,22.0,21.4,21.0,0.0,,0.0,19.8,5020.0,50.0,region 1,Thunderstorm with hail,0
region 2_2025-12-19_03,2025-12-19 03:00:00,23.9,93.0,22.7,28.7,0.0,0.0,0.0,0.0,0.0,2.0,1005.7,999.4,75.0,0.0,49.0,19020.0,0.01,0.0,0.21,,1.84,1.8,2.0,17.0,13.0,357.0,323.0,3.9,24.3,23.8,23.4,49.0,0.0,0.0,0.0,23.0,4980.0,70.0,region 2,Thunderstorm no hail,30
region 3_2025-12-19_03,2025-12-19 03:00:00,23.7,91.0,22.2,28.2,0.0,0.0,0.0,0.0,0.0,3.0,1005.5,992.9,95.0,8.0,0.0,24140.0,0.01,0.0,0.26,1.02,2.05,2.64,3.72,349.0,313.0,299.0,294.0,2.2,25.7,25.2,24.6,90.0,0.0,0.0,0.0,22.6,5030.0,80.0,region 3,Thunderstorm with hail,0
region 4_2025-12-19_03,2025-12-19 03:00:00,22.8,89.0,20.8,26.7,0.0,0.0,0.0,0.0,0.0,3.0,1005.9,987.5,99.0,11.0,0.0,24140.0,-0.0,0.0,0.3,0.61,1.36,1.88,2.6,279.0,253.0,245.0,247.0,1.7,23.6,23.1,22.6,98.0,0.0,,0.0,21.4,5000.0,170.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_03,2025-12-19 03:00:00,24.5,86.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,1005.2,999.8,99.0,8.0,0.0,20560.0,-0.0,0.0,0.43,,1.64,2.82,4.3,18.0,308.0,297.0,295.0,0.9,25.3,25.0,24.4,98.0,0.0,0.0,,22.6,5030.0,120.0,region 5,Rain shower slight,0
region 6_2025-12-19_03,2025-12-19 03:00:00,27.0,81.0,23.4,30.7,0.0,0.0,0.0,0.0,0.0,3.0,1005.1,1002.7,96.0,0.0,43.0,24140.0,0.17,0.03,0.68,3.89,4.74,5.38,6.09,318.0,318.0,317.0,312.0,5.8,25.8,25.2,24.5,89.0,0.0,0.0,0.0,24.4,5010.0,250.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_03,2025-12-19 03:00:00,26.1,83.0,23.0,30.9,0.0,0.0,0.0,0.0,0.0,2.0,1005.1,997.4,51.0,0.0,22.0,17480.0,0.02,0.0,0.57,1.36,3.47,4.28,4.97,343.0,327.0,323.0,320.0,2.5,27.0,26.7,25.9,32.0,0.0,0.0,0.0,23.8,5030.0,25.0,region 7,Rain shower slight,0
region 8_2025-12-19_03,2025-12-19 03:00:00,23.5,95.0,22.7,28.5,0.0,0.0,0.0,0.0,0.0,3.0,1005.6,994.3,99.0,11.0,3.0,24140.0,-0.0,0.0,0.14,0.5,1.06,1.56,2.37,217.0,229.0,230.0,242.0,1.1,24.2,23.9,23.5,97.0,0.0,0.0,0.0,22.9,5030.0,125.0,region 8,Thunderstorm no hail,0
region 1_2025-12-19_04,2025-12-19 04:00:00,20.6,91.0,19.1,23.2,0.0,0.0,0.0,0.0,0.0,2.0,1006.5,963.4,47.0,0.0,0.0,24140.0,0.01,0.0,0.22,1.53,2.9,3.14,3.5,328.0,314.0,307.0,301.0,3.8,22.7,22.2,21.6,47.0,0.0,0.0,0.0,19.5,4990.0,20.0,region 1,Thunderstorm with hail,0
region 2_2025-12-19_04,2025-12-19 04:00:00,23.7,93.0,22.5,28.4,0.0,0.0,0.0,0.0,0.0,2.0,1005.3,999.0,71.0,36.0,46.0,12160.0,0.01,0.0,0.2,0.85,1.8,1.71,1.79,21.0,19.0,7.0,333.0,3.6,24.3,23.8,23.4,22.0,0.0,0.0,0.0,22.8,4960.0,90.0,region 2,Thunderstorm no hail,33
region 3_2025-12-19_04,2025-12-19 04:00:00,23.3,92.0,22.0,27.7,0.0,0.0,0.0,0.0,0.0,1.0,1005.2,992.6,20.0,0.0,0.0,24140.0,0.01,0.0,0.23,1.12,2.06,2.58,3.54,350.0,321.0,306.0,299.0,2.3,25.6,25.2,24.7,20.0,0.0,0.0,0.0,22.3,5030.0,80.0,region 3,Thunderstorm with hail,0
region 4_2025-12-19_04,2025-12-19 04:00:00,22.4,88.0,20.3,26.1,0.0,0.0,0.0,0.0,0.0,1.0,1005.7,987.3,14.0,8.0,0.0,24140.0,-0.0,0.0,0.33,0.72,1.02,1.1,2.18,326.0,281.0,265.0,254.0,1.7,23.9,23.2,22.6,7.0,0.0,0.0,0.0,20.9,5000.0,155.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_04,2025-12-19 04:00:00,23.9,89.0,21.9,28.4,0.0,0.0,0.0,0.0,0.0,1.0,1004.9,999.5,27.0,0.0,11.0,12860.0,-0.0,0.0,0.33,0.76,1.63,2.69,4.25,23.0,313.0,301.0,297.0,1.1,25.3,25.0,24.5,17.0,0.0,0.0,0.0,22.4,5020.0,180.0,region 5,Rain shower slight,0
region 6_2025-12-19_04,2025-12-19 04:00:00,26.9,81.0,23.4,30.7,0.0,0.0,0.0,0.0,0.0,2.0,1004.7,1002.3,65.0,0.0,60.0,24140.0,0.17,0.03,0.67,3.68,4.46,4.95,5.74,315.0,316.0,315.0,311.0,5.7,25.8,25.2,24.5,27.0,0.0,0.0,0.0,24.3,5010.0,325.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_04,2025-12-19 04:00:00,25.8,84.0,22.9,30.6,0.0,0.0,0.0,0.0,0.0,2.0,1004.7,997.0,52.0,0.0,26.0,15860.0,0.02,0.0,0.53,1.26,3.11,4.08,4.76,342.0,327.0,324.0,321.0,2.4,27.0,26.7,25.9,30.0,0.0,0.0,0.0,23.7,5010.0,15.0,region 7,Rain shower slight,0
region 8_2025-12-19_04,2025-12-19 04:00:00,23.1,,22.4,28.2,0.0,0.0,0.0,0.0,0.0,1.0,1005.3,994.0,16.0,4.0,7.0,24140.0,-0.0,0.0,0.11,0.14,0.57,1.0,1.88,225.0,225.0,233.0,245.0,0.8,24.1,23.7,23.4,5.0,0.0,0.0,0.0,22.6,5030.0,130.0,region 8,Thunderstorm no hail,0
region 1_2025-12-19_05,2025-12-19 05:00:00,20.5,,18.8,23.0,0.0,0.0,0.0,0.0,0.0,3.0,1006.9,963.8,93.0,0.0,0.0,24140.0,0.01,0.0,0.24,1.52,2.77,2.97,3.22,337.0,319.0,312.0,306.0,3.8,23.0,22.5,21.9,93.0,0.0,0.0,0.0,19.3,4940.0,15.0,region 1,Thunderstorm with hail,0
region 2_2025-12-19_05,2025-12-19 05:00:00,23.5,93.0,22.3,28.1,0.0,0.0,0.0,0.0,0.0,3.0,1005.6,999.3,84.0,16.0,40.0,16680.0,0.01,0.0,0.2,0.89,1.97,2.02,1.81,27.0,24.0,20.0,354.0,3.3,24.4,23.9,23.5,60.0,0.0,0.0,,22.6,4950.0,100.0,region 2,Thunderstorm no hail,30
region 3_2025-12-19_05,2025-12-19 05:00:00,23.1,92.0,21.7,27.3,0.0,0.0,0.0,0.0,0.0,2.0,1005.6,992.9,65.0,0.0,0.0,24140.0,-0.0,0.0,0.23,1.12,1.97,2.26,3.16,350.0,330.0,315.0,305.0,2.3,25.7,25.3,24.8,65.0,0.0,0.0,0.0,22.1,4990.0,60.0,region 3,Thunderstorm with hail,0
region 4_2025-12-19_05,2025-12-19 05:00:00,21.9,88.0,19.8,25.2,0.0,0.0,0.0,0.0,0.0,2.0,1006.1,987.7,80.0,33.0,0.0,24140.0,-0.0,0.0,0.31,0.8,0.71,0.73,1.0,360.0,315.0,286.0,270.0,1.8,24.4,23.8,23.0,58.0,0.0,0.0,0.0,20.3,4990.0,85.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_05,2025-12-19 05:00:00,23.2,92.0,21.8,27.6,0.0,0.0,0.0,0.0,0.0,2.0,1005.3,999.9,58.0,0.0,22.0,24140.0,-0.0,0.0,0.23,0.86,1.44,2.34,3.69,36.0,326.0,310.0,303.0,1.5,25.3,25.0,24.5,39.0,0.0,0.0,0.0,22.2,4980.0,245.0,region 5,Rain shower slight,0
region 6_2025-12-19_05,2025-12-19 05:00:00,26.9,80.0,23.2,30.8,0.0,0.0,0.0,0.0,0.0,3.0,1005.1,1002.7,87.0,6.0,51.0,24140.0,0.17,0.03,0.71,3.34,4.05,4.61,5.3,321.0,320.0,319.0,316.0,5.4,25.8,25.2,24.6,65.0,0.0,0.0,0.0,24.2,4970.0,355.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_05,2025-12-19 05:00:00,25.6,84.0,22.7,30.2,0.0,0.0,0.0,0.0,0.0,2.0,1005.1,997.4,,8.0,12.0,23900.0,0.02,0.0,0.52,1.2,2.73,3.58,4.24,360.0,336.0,330.0,326.0,2.2,27.1,26.7,26.1,42.0,0.0,,0.0,23.4,4950.0,20.0,region 7,Rain shower slight,0
region 8_2025-12-19_05,2025-12-19 05:00:00,22.7,97.0,22.2,27.5,0.0,0.0,0.0,0.0,0.0,45.0,1005.8,994.5,,19.0,22.0,24140.0,-0.0,0.0,0.08,0.36,0.28,0.2,0.89,34.0,45.0,270.0,243.0,0.4,23.9,23.6,23.3,28.0,0.0,0.0,0.0,22.3,5030.0,100.0,region 8,Thunderstorm no hail,0
region 1_2025-12-19_06,2025-12-19 06:00:00,20.4,89.0,18.5,22.8,0.0,0.0,0.0,0.0,0.0,2.0,1007.9,964.7,52.0,0.0,0.0,24140.0,0.01,0.0,0.26,1.43,2.48,2.7,3.0,335.0,317.0,309.0,300.0,3.7,23.3,22.8,22.3,52.0,0.0,0.0,0.0,19.0,4890.0,15.0,region 1,Thunderstorm with hail,0
region 2_2025-12-19_06,2025-12-19 06:00:00,23.4,92.0,22.1,28.1,0.0,0.0,0.0,0.0,0.0,3.0,1006.6,1000.2,97.0,7.0,24.0,24140.0,0.01,0.0,0.23,0.63,1.66,1.75,1.6,18.0,25.0,24.0,360.0,3.2,24.6,24.1,23.7,93.0,0.0,0.0,0.0,22.4,4950.0,55.0,region 2,Thunderstorm no hail,30
region 3_2025-12-19_06,2025-12-19 06:00:00,22.8,92.0,21.5,26.9,0.0,0.0,0.0,0.0,0.0,2.0,1006.7,994.0,78.0,9.0,4.0,24140.0,-0.0,0.0,0.22,1.02,1.66,1.91,2.8,349.0,327.0,313.0,305.0,2.2,25.8,25.5,25.0,68.0,0.0,0.0,0.0,21.8,4940.0,25.0,region 3,Thunderstorm with hail,0
region 4_2025-12-19_06,2025-12-19 06:00:00,21.2,91.0,19.6,24.4,0.0,0.0,0.0,0.0,0.0,2.0,1007.2,988.7,78.0,37.0,0.0,24140.0,0.01,0.0,0.23,0.9,0.54,0.45,0.91,360.0,338.0,297.0,264.0,1.8,24.8,24.2,23.3,54.0,0.0,0.0,0.0,20.0,4990.0,35.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_06,2025-12-19 06:00:00,22.6,95.0,21.8,27.0,0.0,0.0,0.0,0.0,0.0,3.0,1006.3,1000.9,87.0,0.0,32.0,24140.0,-0.0,0.0,0.14,0.85,1.08,1.91,3.11,45.0,338.0,313.0,303.0,1.5,25.3,25.2,24.7,71.0,0.0,0.0,0.0,22.0,4930.0,115.0,region 5,Rain shower slight,0
region 6_2025-12-19_06,2025-12-19 06:00:00,27.0,79.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,1006.1,1003.7,95.0,11.0,29.0,24140.0,0.16,0.03,0.75,,3.5,4.06,4.75,326.0,323.0,322.0,319.0,5.0,25.9,25.4,24.8,88.0,0.0,0.0,,24.1,4920.0,250.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_06,2025-12-19 06:00:00,25.1,86.0,22.6,29.8,0.0,0.0,0.0,0.0,0.0,3.0,1006.1,998.4,92.0,25.0,0.0,23620.0,0.01,0.0,0.45,1.12,2.38,3.18,3.94,10.0,345.0,336.0,330.0,2.0,27.3,27.0,26.3,83.0,0.0,,0.0,23.3,4900.0,10.0,region 7,Rain shower slight,0
region 8_2025-12-19_06,2025-12-19 06:00:00,22.4,98.0,22.1,27.2,0.0,0.0,0.0,0.0,0.0,45.0,1006.8,995.5,81.0,32.0,43.0,24140.0,-0.0,0.0,0.05,0.36,0.72,0.36,0.51,34.0,56.0,56.0,259.0,0.5,23.7,23.4,23.2,48.0,0.0,0.0,0.0,22.2,5040.0,45.0,region 8,Thunderstorm no hail,0
region 1_2025-12-19_07,2025-12-19 07:00:00,20.7,88.0,18.6,23.1,0.0,0.0,0.0,0.0,0.0,3.0,1008.8,965.6,95.0,15.0,0.0,24140.0,0.02,0.02,0.29,1.39,2.34,2.36,2.73,339.0,320.0,306.0,294.0,3.4,23.6,23.1,22.5,90.0,0.1,0.15,33.7,19.2,4860.0,45.0,region 1,Thunderstorm with hail,0
region 2_2025-12-19_07,2025-12-19 07:00:00,23.7,91.0,22.1,28.4,0.0,0.0,0.0,0.0,0.0,3.0,1007.4,1001.0,100.0,11.0,11.0,24140.0,0.01,0.01,0.26,0.54,1.43,1.57,1.4,22.0,25.0,27.0,4.0,2.6,24.7,24.3,23.9,100.0,0.1,0.1,0.0,22.5,4950.0,75.0,region 2,Thunderstorm no hail,38
region 3_2025-12-19_07,2025-12-19 07:00:00,23.1,91.0,21.5,27.2,0.0,0.0,0.0,0.0,0.0,2.0,1007.6,994.9,73.0,11.0,7.0,24140.0,0.01,0.02,0.25,1.1,1.62,1.7,2.36,355.0,338.0,320.0,306.0,2.4,25.8,25.6,25.1,59.0,0.1,0.15,202.24,21.9,4910.0,150.0,region 3,Thunderstorm with hail,0
region 4_2025-12-19_07,2025-12-19 07:00:00,21.2,92.0,19.9,24.5,0.0,0.0,0.0,0.0,0.0,2.0,1008.1,989.6,79.0,35.0,12.0,24140.0,0.01,0.02,0.2,0.9,0.51,0.45,0.71,360.0,349.0,297.0,262.0,1.9,25.0,24.3,23.5,54.0,0.15,0.15,380.76,20.2,4950.0,135.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_07,2025-12-19 07:00:00,22.6,96.0,21.9,26.9,0.0,0.0,0.0,0.0,0.0,45.0,1007.3,1001.8,86.0,17.0,42.0,24140.0,0.01,0.01,0.11,,0.9,1.42,2.58,49.0,360.0,321.0,306.0,1.8,25.3,25.2,24.8,64.0,0.1,0.15,112.26,22.1,4900.0,220.0,region 5,Rain shower slight,0
region 6_2025-12-19_07,2025-12-19 07:00:00,27.0,79.0,23.1,31.3,0.0,0.0,0.0,0.0,0.0,3.0,1007.0,1004.6,91.0,30.0,31.0,24140.0,0.14,0.05,0.75,2.39,2.8,3.42,4.04,327.0,325.0,322.0,318.0,4.3,25.9,25.6,25.0,78.0,0.1,0.15,0.0,24.1,4890.0,265.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_07,2025-12-19 07:00:00,24.9,88.0,22.7,29.7,0.0,0.0,0.0,0.0,0.0,3.0,1006.9,999.2,91.0,30.0,0.0,24140.0,0.02,0.02,0.38,0.98,2.0,2.56,3.28,24.0,357.0,339.0,329.0,1.8,27.4,27.2,26.6,81.0,0.1,0.1,0.0,23.3,4900.0,20.0,region 7,Rain shower slight,0
region 8_2025-12-19_07,2025-12-19 07:00:00,22.7,97.0,22.2,27.7,0.0,0.0,0.0,0.0,0.0,45.0,1007.8,996.5,84.0,40.0,37.0,24140.0,-0.0,0.01,0.08,0.3,0.81,0.5,0.3,360.0,60.0,53.0,270.0,0.6,23.4,23.2,23.0,53.0,0.15,0.15,,22.4,5010.0,195.0,region 8,Thunderstorm no hail,0
region 1_2025-12-19_08,2025-12-19 08:00:00,23.2,86.0,20.7,26.9,0.0,0.0,0.0,0.0,0.0,3.0,1009.1,966.2,100.0,22.0,0.0,24140.0,0.07,0.11,0.4,0.86,1.78,1.93,2.55,324.0,308.0,291.0,281.0,3.4,23.8,23.2,22.6,100.0,1.1,1.25,3600.0,21.4,4860.0,235.0,region 1,Thunderstorm with hail,0
region 2_2025-12-19_08,2025-12-19 08:00:00,26.0,81.0,22.5,30.9,0.0,0.0,0.0,0.0,0.0,3.0,1007.9,1001.6,65.0,27.0,0.0,24140.0,0.05,0.1,0.64,0.71,1.17,1.21,1.1,8.0,20.0,24.0,5.0,2.4,25.2,24.7,24.2,43.0,1.1,1.15,3135.6,23.5,4910.0,400.0,region 2,Thunderstorm no hail,30
region 3_2025-12-19_08,2025-12-19 08:00:00,26.4,84.0,23.5,31.7,0.0,0.0,0.0,0.0,0.0,3.0,1008.0,995.4,36.0,0.0,0.0,24140.0,0.06,0.13,0.55,0.82,1.4,1.57,2.14,14.0,356.0,333.0,307.0,2.3,26.0,25.8,25.4,36.0,1.15,1.25,3600.0,24.2,4900.0,475.0,region 3,Thunderstorm with hail,0
region 4_2025-12-19_08,2025-12-19 08:00:00,24.8,88.0,22.6,30.0,0.0,0.0,0.0,0.0,0.0,2.0,1008.4,990.1,57.0,24.0,0.0,24140.0,0.06,0.13,0.37,0.1,0.32,0.45,0.89,90.0,252.0,243.0,243.0,1.9,24.8,24.2,23.4,38.0,1.15,1.3,3600.0,23.2,4920.0,280.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_08,2025-12-19 08:00:00,25.6,85.0,22.9,30.6,0.0,0.0,0.0,0.0,0.0,3.0,1007.7,1002.3,50.0,17.0,0.0,24140.0,0.06,0.13,0.49,,0.89,1.08,2.14,58.0,27.0,338.0,307.0,2.1,25.2,25.2,24.9,36.0,1.05,1.25,3600.0,23.6,4870.0,275.0,region 5,Rain shower slight,0
region 6_2025-12-19_08,2025-12-19 08:00:00,27.3,77.0,22.9,31.7,0.0,0.0,0.0,0.0,0.0,3.0,1007.6,1005.2,78.0,35.0,33.0,24140.0,0.13,0.13,0.84,2.06,2.34,2.76,3.4,321.0,320.0,316.0,313.0,3.5,26.2,25.8,25.2,46.0,0.7,1.25,3600.0,24.1,4900.0,315.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_08,2025-12-19 08:00:00,27.4,85.0,24.6,33.4,0.0,0.0,0.0,0.0,0.0,3.0,1007.5,999.9,86.0,29.0,0.0,24140.0,0.06,0.13,0.55,0.89,1.7,1.97,2.62,27.0,360.0,336.0,320.0,1.8,27.7,27.4,26.8,72.0,1.2,1.2,3600.0,25.3,4900.0,435.0,region 7,Rain shower slight,0
region 8_2025-12-19_08,2025-12-19 08:00:00,25.3,87.0,23.0,30.6,0.0,0.0,0.0,0.0,0.0,3.0,1008.3,997.1,70.0,33.0,25.0,24140.0,0.04,0.12,0.42,0.54,0.51,0.5,0.22,68.0,79.0,90.0,207.0,1.4,23.8,23.3,23.0,38.0,1.1,1.3,3600.0,23.6,4960.0,305.0,region 8,Thunderstorm no hail,0
region 1_2025-12-19_09,2025-12-19 09:00:00,25.3,71.0,19.6,28.4,0.0,0.0,0.0,0.0,0.0,3.0,1009.2,966.6,100.0,16.0,0.0,24140.0,0.21,0.26,0.93,1.03,1.21,1.26,1.53,241.0,246.0,252.0,259.0,3.0,24.0,23.3,22.6,100.0,2.7,3.3,3600.0,21.3,4880.0,390.0,region 1,Thunderstorm with hail,0
region 2_2025-12-19_09,2025-12-19 09:00:00,27.6,,22.4,32.6,0.0,0.0,0.0,0.0,0.0,2.0,1008.1,1001.8,59.0,3.0,5.0,24140.0,0.24,0.28,1.0,0.4,0.5,0.5,0.4,360.0,360.0,360.0,360.0,2.6,25.9,25.2,24.4,52.0,2.9,3.1,3600.0,23.8,4930.0,530.0,region 2,Thunderstorm no hail,18
region 3_2025-12-19_09,2025-12-19 09:00:00,28.7,68.0,22.3,33.6,0.0,0.0,0.0,0.0,0.0,2.0,1008.1,995.6,60.0,7.0,0.0,24140.0,0.22,0.31,1.26,,0.58,0.81,1.3,297.0,301.0,300.0,302.0,2.4,27.0,26.3,25.5,54.0,2.7,3.25,3600.0,24.1,4900.0,755.0,region 3,Thunderstorm with hail,0
region 4_2025-12-19_09,2025-12-19 09:00:00,26.6,72.0,21.1,30.3,0.0,0.0,0.0,0.0,0.0,2.0,1008.5,990.3,,6.0,0.0,24140.0,0.25,0.31,0.97,,1.43,1.36,1.34,189.0,192.0,197.0,207.0,3.4,24.9,24.2,23.4,44.0,2.35,3.3,3600.0,22.7,4940.0,525.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_09,2025-12-19 09:00:00,27.9,74.0,22.8,33.2,0.0,0.0,0.0,0.0,0.0,2.0,1007.9,1002.5,56.0,12.0,0.0,24140.0,0.24,0.3,0.97,0.0,0.14,0.22,1.53,270.0,315.0,333.0,302.0,2.1,26.2,25.5,25.0,46.0,2.75,3.2,3600.0,24.2,4890.0,670.0,region 5,Rain shower slight,0
region 6_2025-12-19_09,2025-12-19 09:00:00,27.8,73.0,22.5,31.7,0.0,0.0,0.0,0.0,0.0,3.0,1007.7,1005.3,91.0,42.0,36.0,24140.0,0.16,0.27,1.01,2.37,2.51,2.64,3.14,298.0,299.0,299.0,301.0,3.6,26.5,25.8,25.2,73.0,3.0,,3600.0,24.0,4910.0,715.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_09,2025-12-19 09:00:00,30.0,,23.5,35.3,0.0,0.0,0.0,0.0,0.0,3.0,1007.6,1000.0,100.0,28.0,6.0,24140.0,0.21,0.31,1.36,0.94,1.17,1.39,2.06,302.0,301.0,300.0,299.0,2.2,28.3,27.6,26.8,100.0,3.0,3.2,3600.0,25.3,4920.0,775.0,region 7,Rain shower slight,0
region 8_2025-12-19_09,2025-12-19 09:00:00,27.3,78.0,23.2,32.7,0.0,0.0,0.0,0.0,0.0,2.0,1008.4,997.2,72.0,17.0,33.0,24140.0,0.17,0.3,0.8,0.5,0.57,0.5,0.5,127.0,135.0,143.0,143.0,2.0,25.3,24.6,23.7,43.0,2.15,3.3,3600.0,24.3,4970.0,480.0,region 8,Thunderstorm no hail,0
region 1_2025-12-19_10,2025-12-19 10:00:00,26.1,71.0,20.4,29.6,0.0,0.0,0.0,0.0,0.0,3.0,1008.8,966.4,100.0,12.0,58.0,24140.0,0.39,0.4,0.98,1.5,1.77,1.77,1.77,217.0,223.0,223.0,227.0,4.2,24.3,23.7,22.9,100.0,5.45,5.55,3600.0,22.1,4890.0,770.0,region 1,Thunderstorm with hail,0
region 2_2025-12-19_10,2025-12-19 10:00:00,29.1,68.0,22.6,34.5,0.0,0.0,0.0,0.0,0.0,1.0,1007.7,1001.5,27.0,0.0,22.0,24140.0,0.4,0.46,1.29,0.92,1.12,1.22,1.22,283.0,280.0,279.0,279.0,3.2,26.9,26.2,25.4,8.0,5.3,5.35,3600.0,24.5,4940.0,775.0,region 2,Thunderstorm no hail,3
region 3_2025-12-19_10,2025-12-19 10:00:00,30.0,64.0,22.4,34.6,0.0,0.0,0.0,0.0,0.0,2.0,1007.7,995.3,62.0,6.0,38.0,24140.0,0.39,0.48,1.53,2.22,2.82,2.91,3.0,262.0,264.0,266.0,268.0,5.1,27.8,27.1,26.3,33.0,5.35,,3600.0,24.6,4910.0,1110.0,region 3,Thunderstorm with hail,0
region 4_2025-12-19_10,2025-12-19 10:00:00,28.1,68.0,21.6,32.5,0.0,0.0,0.0,0.0,0.0,2.0,1008.2,990.1,69.0,4.0,53.0,24140.0,0.39,0.47,1.21,1.94,2.34,2.33,2.33,215.0,220.0,223.0,227.0,4.9,26.0,25.3,24.5,24.0,5.25,5.5,3600.0,23.5,4930.0,840.0,region 4,Thunderstorm with hail,0
region 5_2025-12-19_10,2025-12-19 10:00:00,29.6,66.0,22.5,34.0,0.0,0.0,0.0,0.0,0.0,2.0,1007.5,1002.2,62.0,20.0,24.0,24140.0,0.42,0.47,1.41,2.51,3.21,3.3,3.4,265.0,266.0,268.0,268.0,5.5,27.6,26.8,26.0,30.0,5.15,,3600.0,24.6,4910.0,1015.0,region 5,Rain shower slight,0
region 6_2025-12-19_10,2025-12-19 10:00:00,28.3,72.0,22.8,32.1,0.0,0.0,0.0,0.0,0.0,3.0,1007.4,1005.0,,32.0,65.0,24140.0,0.21,0.41,1.07,3.32,3.54,3.64,3.67,286.0,286.0,286.0,287.0,5.0,26.9,26.2,25.3,96.0,5.0,5.4,3600.0,24.3,4930.0,950.0,region 6,Thunderstorm no hail,0
region 7_2025-12-19_10,2025-12-19 10:00:00,31.2,64.0,23.5,36.4,0.0,0.0,0.0,0.0,0.0,3.0,1007.3,999.8,,23.0,38.0,24140.0,0.38,0.48,1.63,2.0,2.4,2.5,2.51,270.0,272.0,272.0,275.0,4.1,28.9,28.2,27.3,100.0,5.35,5.4,3600.0,25.7,4930.0,900.0,region 7,Rain shower slight,3
